TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,210,498.505802,37.202535,43.695373,45.558467,11.953346,14.230477,52.274778,49.944161,33.916579,38.603752,37.144037,43.678597,45.532830,0.454383,,,,,,,d9cdc8c1d6426c8e48ff8f2e5c45a644,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,235,231.966188,34.352506,41.438325,42.868343,11.359943,11.967713,31.552737,29.945752,30.748117,36.067171,34.281392,41.428066,42.838267,0.377525,,,,,,,a1772e759c0766b086410a88a35578e0,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,110,8274.428341,42.414139,48.458742,51.790530,13.326553,19.593112,93.370056,91.328263,42.312100,43.341870,42.403201,48.452177,51.782637,0.338614,,,,,,,7878dd21d4280b149e34abc669d74b06,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,135,3215.848767,41.626428,47.701489,50.677718,13.038248,18.591505,87.296545,85.018912,40.525135,42.586014,41.612780,47.695863,50.666402,0.345364,,,,,,,499169daf5f54aa2a630a67ea1dde1c3,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,160,1441.482825,40.294934,46.527926,49.017241,12.661185,17.113368,76.512476,74.082839,38.122726,41.404342,40.264474,46.518970,48.999830,0.389048,,,,,,,8457720dfe625caf9a06c0429a917082,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,185,671.033582,38.367162,44.908459,46.895337,12.205393,15.260209,61.200880,58.735910,35.369854,39.726398,38.317965,44.896106,46.874445,0.400769,,,,,,,ebc48612c6d8a8489665e765a53ffdbd,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,210,314.440022,35.832544,42.769400,44.428039,11.665970,13.130502,41.561716,39.507895,32.351622,37.490193,35.765706,42.753659,44.397352,0.439832,,,,,,,5210dad487d3ba75397f9418177e5162,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,235,144.767233,32.876979,40.336439,41.602334,11.079480,10.913645,22.876843,21.320362,29.227526,34.812926,32.804133,40.323458,41.566543,0.524957,,,,,,,d8ecc361538f732e118295bb5fe0dc49,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,110,5293.326981,42.106306,48.139241,51.382901,13.198195,19.197054,91.215873,88.982491,41.592704,43.044736,42.097166,48.134421,51.373883,0.360324,,,,,,,c0755f90cbbc1e79dadaef71338d39cc,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,135,2323.177131,41.166948,47.296954,50.152012,12.894114,18.066266,83.738446,81.302191,39.635048,42.190174,41.148036,47.290693,50.139000,0.389003,,,,,,,5bc53782b69dc1121678b730ba49afab,
