TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,110,4261.940000,42.564871,46.768493,48.547102,14.479290,21.779173,99.670930,98.853821,44.542444,41.594818,42.498759,46.730895,48.501723,0.139444,380729.18,10.79,2851363006439546,62803375690,1289217373048699,38755406178,b067d16860dea9b0eb27743565c55458,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,135,1586.723077,40.710886,45.319994,46.708452,13.158212,19.410989,96.605657,94.591846,40.677842,40.136869,40.675443,45.297925,46.673904,0.162838,286980.26,8.12,2065009861465979,53178560915,801456741020362,22711334411,5c568676192e2790895b5cad6d19c717,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,160,719.672308,38.384608,43.413131,44.408708,11.798195,16.728669,86.217000,83.805416,36.542429,38.331957,38.336031,43.381901,44.366488,0.235987,226425.93,7.48,1656614102227984,50660642239,632316600225176,20862068327,9e523f5f7892db33618c11c2977724c1,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,185,342.653846,35.688779,41.261566,41.874400,10.448453,14.086681,69.185765,66.579696,32.681273,36.174713,35.632335,41.223697,41.828862,0.372456,140043.68,7.88,842814243779316,43876437565,364880924341976,22276101323,ca84d6e267bc5e290382428b722bb216,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,210,158.824615,32.625722,38.901815,39.173912,9.067252,11.313111,46.804347,44.464831,28.923609,33.680830,32.566307,38.856404,39.118414,0.500796,51800.58,5.12,412728270641580,35545839531,144651607249245,14268407277,f1cb69d246ae81a45226b4567976c05c,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,235,71.475385,29.419867,36.648118,36.839519,7.801348,8.621885,23.272416,22.048928,25.444666,30.995591,29.356157,36.606928,36.787245,0.566698,31440.16,5.40,207254687138943,30118573906,84291980196711,15527588743,4e18c833133c9d38a95666243152206d,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,8464.923384,46.507674,49.499519,50.360165,19.138249,24.813195,99.511695,98.368909,46.691815,48.081409,46.425214,49.445732,50.285409,0.254626,233882.72,11.73,1703007644099832,73186348781,653121744922737,32684461908,a31b4ff17394a231f444c31bafbab305,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4159.998770,43.476789,47.218215,47.684204,17.283773,21.923150,95.737820,93.514737,42.247006,45.639159,43.368443,47.153933,47.597299,0.282118,294168.20,12.85,1678040956692167,64187261888,761591205369825,35878239801,9563c86939ae9389657005919e0e678d,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1974.023515,39.971276,44.674655,44.814306,15.086553,18.589090,85.582319,82.846518,37.466716,42.790618,39.848360,44.603699,44.722917,0.358178,285382.26,10.40,1635873106692780,56294063916,741694647144792,29416001421,73b32790dcd4e8c5bbfdc6e593f2ec02,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,913.737340,36.447335,42.346085,42.107827,12.992647,15.333955,68.396841,65.500037,33.066123,39.863282,36.320435,42.272892,42.022828,0.444999,125552.80,7.48,962890108612065,55792043296,350641810112090,20877780432,ce28fd04bbe09260fe656dd8e6a507f2,
